P1,P2,Vencedor,Quem_Comecou,Total_Jogadas
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,11
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,11
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,11
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,13
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,13
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,15
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,11
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,11
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,18
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,17
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_all,mcts_highC_3,mcts_highC_3,worst_tree_all,16
worst_tree_all,mcts_highC_3,mcts_highC_3,mcts_highC_3,11
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,19
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,18
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,18
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,18
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,16
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,16
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,11
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,20
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,14
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,17
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,18
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,22
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,18
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,14
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,16
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,18
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,16
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,16
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,18
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,12
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,14
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,22
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,16
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,14
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,16
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_all,mcts_lowC_1,mcts_lowC_1,worst_tree_all,22
worst_tree_all,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,14
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,16
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,8
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,16
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,16
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,14
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,12
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,14
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,16
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,14
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_best,mcts_best,worst_tree_win,14
worst_tree_win,mcts_best,mcts_best,mcts_best,7
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,18
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,16
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,15
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,16
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,20
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,7
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,7
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,11
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,7
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,18
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,16
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,7
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,14
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,15
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,7
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,12
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,16
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,9
worst_tree_win,mcts_standard,mcts_standard,worst_tree_win,17
worst_tree_win,mcts_standard,mcts_standard,mcts_standard,7
worst_tree_win,mcts_maxchildren_4,worst_tree_win,worst_tree_win,11
worst_tree_win,mcts_maxchildren_4,worst_tree_win,mcts_maxchildren_4,22
worst_tree_win,mcts_maxchildren_4,worst_tree_win,worst_tree_win,17
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,19
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,20
worst_tree_win,mcts_maxchildren_4,worst_tree_win,mcts_maxchildren_4,25
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,20
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,15
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,18
worst_tree_win,mcts_maxchildren_4,worst_tree_win,mcts_maxchildren_4,8
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,10
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,17
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,20
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,15
worst_tree_win,mcts_maxchildren_4,worst_tree_win,worst_tree_win,13
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,9
worst_tree_win,mcts_maxchildren_4,worst_tree_win,worst_tree_win,11
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,15
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,10
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,11
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,12
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,9
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,18
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,11
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,16
worst_tree_win,mcts_maxchildren_4,worst_tree_win,mcts_maxchildren_4,8
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,19
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,13
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,14
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,11
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,16
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,13
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,10
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,7
worst_tree_win,mcts_maxchildren_4,worst_tree_win,worst_tree_win,17
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,9
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,16
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,25
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,16
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,9
worst_tree_win,mcts_maxchildren_4,worst_tree_win,worst_tree_win,21
worst_tree_win,mcts_maxchildren_4,worst_tree_win,mcts_maxchildren_4,26
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,14
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,23
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,18
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,15
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,20
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,mcts_maxchildren_4,13
worst_tree_win,mcts_maxchildren_4,mcts_maxchildren_4,worst_tree_win,14
worst_tree_win,mcts_maxchildren_4,worst_tree_win,mcts_maxchildren_4,15
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,7
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,16
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,15
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,7
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,16
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,7
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,14
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,7
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,18
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,7
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,14
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,18
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,14
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,7
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,18
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,7
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,16
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,16
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,9
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,worst_tree_win,12
worst_tree_win,mcts_maxdepth_15,mcts_maxdepth_15,mcts_maxdepth_15,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,18
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,12
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,12
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,12
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,16
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,12
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,12
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,12
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,16
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,12
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,9
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,12
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_highC_3,mcts_highC_3,worst_tree_win,14
worst_tree_win,mcts_highC_3,mcts_highC_3,mcts_highC_3,7
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,12
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,12
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,12
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,12
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,12
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,13
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,14
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,11
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,14
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,18
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,18
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,14
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,12
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,17
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,12
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,11
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,14
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,7
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,14
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,16
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,12
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,12
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,15
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,14
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
worst_tree_win,mcts_lowC_1,mcts_lowC_1,worst_tree_win,14
worst_tree_win,mcts_lowC_1,mcts_lowC_1,mcts_lowC_1,9
